,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S
254,308.573511,-7.491202301,989.5486916,4.966138318,489.2093056,0.001380299,1.037512408,0.010636484,0.640291864,0.348950291,0.006185688,0.004450796,1.851572663,1.945652861,1.242954345,0.999086344,0.000913656,0,12.55981816,12.55981816,7.705415303,12.47755358,0,6.6183755,0.581553804,0.814472305,2049.887017,37.13744228,25.42945868,0.153041462,0.002511223,0.000572029,2.06E-05,1.48E-05,0.03982293,0.148304277,0.211680867,13.52817114,0,0,0,-8.467500878,1395.844611,8424.849651,9.407751631,0.010636484,0.640291864,0.348950291,0.006185688,0.004450796,0.999086344,0.000913656,0,32.80692118
255,308.1606607,-7.491604542,989.469155,4.965875565,487.3385231,0.001380206,1.037306195,0.010650064,0.641137337,0.348091097,0.006190319,0.004459745,1.849530935,1.943680264,1.245539113,0.999081473,0.000918527,0,12.58694113,12.58694113,7.715768104,12.50002113,0,6.625989738,0.581247102,0.814475223,2049.440135,37.07789405,25.41843794,0.153041462,0.002511018,0.000571971,2.07E-05,1.49E-05,0.039822812,0.148303478,0.211681269,13.52817114,0,0,0,-8.467816436,1395.962362,8424.747878,9.410057472,0.010650064,0.641137337,0.348091097,0.006190319,0.004459745,0.999081473,0.000918527,0,32.68441223
256,307.7478103,-7.492006672,989.3890441,4.96561088,485.4686178,0.001380112,1.037100338,0.010663673,0.641984542,0.347230142,0.00619496,0.004468713,1.847491431,1.941709739,1.248133415,0.99907658,0.00092342,0,12.61417204,12.61417204,7.726146759,12.52253594,0,6.633625574,0.580940547,0.814478211,2048.992262,37.01841401,25.40738004,0.153041462,0.002510811,0.000571912,2.09E-05,1.51E-05,0.039822694,0.148302674,0.211681682,13.52817114,0,0,0,-8.468131994,1396.080205,8424.645356,9.412357676,0.010663673,0.641984542,0.347230142,0.00619496,0.004468713,0.99907658,0.00092342,0,32.56196313
257,307.33496,-7.492408691,989.3083529,4.965344245,483.599595,0.001380018,1.036894837,0.010677311,0.642833483,0.346367423,0.006199611,0.0044777,1.845454148,1.939741284,1.250737295,0.999071667,0.000928333,0,12.64151147,12.64151147,7.73655134,12.54509804,0,6.641283103,0.580634142,0.814481272,2048.543388,36.95900199,25.39628467,0.153041462,0.002510604,0.000571854,2.10E-05,1.52E-05,0.039822578,0.148301865,0.211682104,13.52817114,0,0,0,-8.468447552,1396.198141,8424.542078,9.414652178,0.010677311,0.642833483,0.346367423,0.006199611,0.0044777,0.999071667,0.000928333,0,32.43957426
258,306.9221096,-7.492810595,989.2270757,4.965075638,481.7314598,0.001379923,1.036689692,0.010690977,0.643684164,0.345502935,0.006204272,0.004486705,1.843419085,1.937774896,1.253350794,0.999066734,0.000933266,0,12.66895999,12.66895999,7.74698192,12.56770742,0,6.648962425,0.580327889,0.814484406,2048.093501,36.89965779,25.38515151,0.153041462,0.002510395,0.000571794,2.12E-05,1.53E-05,0.039822463,0.148301051,0.211682537,13.52817114,0,0,0,-8.46876311,1396.31617,8424.438036,9.416940903,0.010690977,0.643684164,0.345502935,0.006204272,0.004486705,0.999066734,0.000933266,0,32.31724602
259,306.5092593,-7.493212386,989.1452065,4.964805041,479.8642176,0.001379828,1.036484904,0.010704672,0.644536586,0.344636676,0.006208943,0.004495729,1.841386239,1.935810573,1.255973953,0.99906178,0.00093822,0,12.69651816,12.69651816,7.757438569,12.59036408,0,6.656663635,0.580021792,0.814487613,2047.64259,36.84038125,25.37398024,0.153041462,0.002510184,0.000571734,2.13E-05,1.54E-05,0.039822349,0.148300233,0.21168298,13.52817114,0,0,0,-8.469078668,1396.434294,8424.333222,9.419223778,0.010704672,0.644536586,0.344636676,0.006208943,0.004495729,0.99906178,0.00093822,0,32.19497883
260,306.0964089,-7.49361406,989.0627392,4.964532432,477.9978738,0.001379732,1.036280472,0.010718395,0.645390754,0.343768643,0.006213623,0.004504771,1.839355608,1.933848313,1.258606815,0.999056804,0.000943196,0,12.72418657,12.72418657,7.767921362,12.61306802,0,6.664386835,0.579715853,0.814490894,2047.190645,36.78117219,25.36277055,0.153041462,0.002509973,0.000571673,2.15E-05,1.56E-05,0.039822235,0.148299409,0.211683433,13.52817114,0,0,0,-8.469394226,1396.552512,8424.227628,9.421500731,0.010718395,0.645390754,0.343768643,0.006213623,0.004504771,0.999056804,0.000943196,0,32.0727731
261,305.6835586,-7.494015617,988.9796678,4.964257792,476.1324338,0.001379635,1.036076398,0.010732146,0.64624667,0.342898833,0.006218314,0.004513833,1.837327191,1.931888115,1.261249422,0.999051807,0.000948193,0,12.75196579,12.75196579,7.778430369,12.63581923,0,6.672132121,0.579410075,0.81449425,2046.737654,36.72203042,25.35152212,0.153041462,0.00250976,0.000571612,2.16E-05,1.57E-05,0.039822123,0.14829858,0.211683896,13.52817114,0,0,0,-8.469709784,1396.670827,8424.121246,9.423771686,0.010732146,0.64624667,0.342898833,0.006218314,0.004513833,0.999051807,0.000948193,0,31.95062923
262,305.2707082,-7.494417056,988.8959862,4.963981098,474.2679031,0.001379537,1.03587268,0.010745927,0.647104338,0.342027243,0.006223014,0.004522913,1.835300985,1.929929975,1.263901815,0.999046788,0.000953212,0,12.77985641,12.77985641,7.788965662,12.65861771,0,6.679899596,0.579104462,0.814497682,2046.283605,36.66295576,25.3402346,0.153041462,0.002509545,0.00057155,2.18E-05,1.58E-05,0.039822013,0.148297746,0.21168437,13.52817114,0,0,0,-8.470025342,1396.789239,8424.014069,9.426036567,0.010745927,0.647104338,0.342027243,0.006223014,0.004522913,0.999046788,0.000953212,0,31.82854765
263,304.8578579,-7.494818374,988.8116879,4.963702331,472.4042872,0.001379438,1.035669319,0.010759736,0.64796376,0.34115387,0.006227724,0.004532011,1.833276987,1.927973892,1.266564037,0.999041748,0.000958252,0,12.80785902,12.80785902,7.799527313,12.68146345,0,6.687689359,0.578799016,0.814501191,2045.828487,36.60394802,25.32890767,0.153041462,0.00250933,0.000571488,2.19E-05,1.59E-05,0.039821903,0.148296907,0.211684854,13.52817114,0,0,0,-8.4703409,1396.907748,8423.906087,9.428295297,0.010759736,0.64796376,0.34115387,0.006227724,0.004532011,0.999041748,0.000958252,0,31.70652877
264,304.4450075,-7.495219571,988.7267667,4.963421468,470.5415919,0.001379339,1.035466316,0.010773573,0.64882494,0.34027871,0.006232445,0.004541129,1.831255197,1.926019863,1.269236131,0.999036685,0.000963315,0,12.83597419,12.83597419,7.810115395,12.70435642,0,6.695501512,0.578493741,0.814504777,2045.372288,36.54500703,25.317541,0.153041462,0.002509112,0.000571425,2.21E-05,1.61E-05,0.039821794,0.148296062,0.211685349,13.52817114,0,0,0,-8.470656458,1397.026357,8423.797293,9.4305478,0.010773573,0.64882494,0.34027871,0.006232445,0.004541129,0.999036685,0.000963315,0,31.58457304
265,304.0321572,-7.495620644,988.6412162,4.963138488,468.6798229,0.001379239,1.03526367,0.010787439,0.64968788,0.339401761,0.006237175,0.004550264,1.829235611,1.924067887,1.271918137,0.9990316,0.0009684,0,12.86420253,12.86420253,7.820729979,12.72729663,0,6.703336157,0.578188639,0.814508441,2044.914996,36.4861326,25.30613423,0.153041462,0.002508894,0.000571361,2.22E-05,1.62E-05,0.039821687,0.148295212,0.211685855,13.52817114,0,0,0,-8.470972016,1397.145065,8423.687678,9.432793994,0.010787439,0.64968788,0.339401761,0.006237175,0.004550264,0.9990316,0.0009684,0,31.46268088
266,303.6193068,-7.496021594,988.5550298,4.962853368,466.8189859,0.001379138,1.035061383,0.010801334,0.650552583,0.33852302,0.006241915,0.004559419,1.827218229,1.922117962,1.2746101,0.999026493,0.000973507,0,12.89254463,12.89254463,7.831371137,12.75028404,0,6.711193397,0.577883714,0.814512183,2044.4566,36.42732453,25.29468702,0.153041462,0.002508674,0.000571297,2.24E-05,1.63E-05,0.03982158,0.148294357,0.211686372,13.52817114,0,0,0,-8.471287574,1397.263875,8423.577234,9.435033803,0.010801334,0.650552583,0.33852302,0.006241915,0.004559419,0.999026493,0.000973507,0,31.34085272
267,303.2064565,-7.496422418,988.4682009,4.962566087,464.9590868,0.001379037,1.034859453,0.010815257,0.651419052,0.337642484,0.006246665,0.004568592,1.825203047,1.920170085,1.277312061,0.999021363,0.000978637,0,12.92100108,12.92100108,7.842038941,12.77331865,0,6.719073336,0.577578969,0.814516005,2043.997086,36.36858265,25.28319903,0.153041462,0.002508452,0.000571232,2.25E-05,1.65E-05,0.039821475,0.148293496,0.2116869,13.52817114,0,0,0,-8.471603132,1397.382786,8423.465951,9.437267145,0.010815257,0.651419052,0.337642484,0.006246665,0.004568592,0.999021363,0.000978637,0,31.219089
268,302.7936061,-7.496823114,988.3807229,4.962276621,463.1001316,0.001378935,1.034657882,0.010829209,0.65228729,0.336760151,0.006251425,0.004577784,1.823190063,1.918224254,1.280024063,0.99901621,0.00098379,0,12.9495725,12.9495725,7.852733462,12.79640041,0,6.726976077,0.577274406,0.814519908,2043.536443,36.30990676,25.2716699,0.153041462,0.002508229,0.000571167,2.27E-05,1.66E-05,0.039821371,0.14829263,0.211687438,13.52817114,0,0,0,-8.47191869,1397.5018,8423.353822,9.439493937,0.010829209,0.65228729,0.336760151,0.006251425,0.004577784,0.99901621,0.00098379,0,31.09739018
269,302.3807558,-7.497223681,988.292589,4.961984949,461.2421263,0.001378832,1.034456669,0.01084319,0.6531573,0.335876016,0.006256196,0.004586994,1.821179276,1.916280467,1.282746148,0.999011033,0.000988967,0,12.97825947,12.97825947,7.863454772,12.81952932,0,6.734901727,0.576970031,0.814523892,2043.074659,36.25129667,25.26009927,0.153041462,0.002508005,0.000571101,2.28E-05,1.67E-05,0.039821268,0.148291758,0.211687988,13.52817114,0,0,0,-8.472234248,1397.620918,8423.240837,9.441714096,0.01084319,0.6531573,0.335876016,0.006256196,0.004586994,0.999011033,0.000988967,0,30.9757567
270,301.9679054,-7.497624118,988.2037923,4.961691045,459.3850769,0.001378728,1.034255815,0.010857199,0.654029084,0.334990079,0.006260976,0.004596223,1.819170684,1.914338722,1.285478359,0.999005834,0.000994166,0,13.00706262,13.00706262,7.874202943,12.84270533,0,6.74285039,0.576665844,0.814527958,2042.611719,36.19275219,25.24848678,0.153041462,0.002507779,0.000571034,2.30E-05,1.69E-05,0.039821166,0.14829088,0.21168855,13.52817114,0,0,0,-8.472549807,1397.74014,8423.126986,9.443927539,0.010857199,0.654029084,0.334990079,0.006260976,0.004596223,0.999005834,0.000994166,0,30.85418902
271,301.5550551,-7.498024424,988.1143259,4.961394888,457.5289897,0.001378623,1.034055319,0.010871237,0.654902645,0.334102336,0.006265766,0.004605471,1.817164284,1.912399018,1.288220739,0.99900061,0.00099939,0,13.03598255,13.03598255,7.884978045,12.86592841,0,6.750822173,0.576361851,0.814532107,2042.147612,36.13427313,25.23683206,0.153041462,0.002507552,0.000570966,2.31E-05,1.70E-05,0.039821066,0.148289997,0.211689123,13.52817114,0,0,0,-8.472865365,1397.859469,8423.012262,9.446134181,0.010871237,0.654902645,0.334102336,0.006265766,0.004605471,0.99900061,0.00099939,0,30.73268759
272,301.1422047,-7.498424595,988.0241827,4.961096453,455.6738709,0.001378517,1.033855183,0.010885304,0.655777986,0.333212784,0.006270567,0.004614737,1.815160074,1.910461351,1.290973331,0.998995362,0.001004638,0,13.06501987,13.06501987,7.89578015,12.88919853,0,6.758817184,0.576058054,0.814536339,2041.682324,36.07585929,25.22513473,0.153041462,0.002507323,0.000570898,2.33E-05,1.71E-05,0.039820967,0.148289108,0.211689707,13.52817114,0,0,0,-8.473180923,1397.978904,8422.896655,9.448333935,0.010885304,0.655777986,0.333212784,0.006270567,0.004614737,0.998995362,0.001004638,0,30.61125289
