,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S
199,186.3853854,-7.572555758,994.9290949,0.499930523,772.8601339,0.001709277,0.993051162,0.030461069,0.019333001,0.950201408,0.029948714,0.000512356,1.336165531,1.443928108,2.2147773,0.999760266,0.000239734,0,22.26001527,22.26001527,17.82053298,0.127989086,0,21.30673792,0.983179981,0.835391365,35.78349519,80.60010369,1.275979639,0.151951839,0.002591473,0.000510634,1.63E-05,2.79E-07,0.040422126,0.14783198,0.214721087,13.52817114,0,0,0,-8.560894157,1960.100188,6596.032944,0.180349692,0.030461069,0.019333001,0.950201408,0.029948714,0.000512356,0.999760266,0.000239734,0,31.19396086
200,186.1536537,-7.572791105,994.900448,0.49992998,771.8508009,0.001709231,0.993000742,0.030494247,0.019356417,0.95014481,0.029980938,0.000513309,1.335343448,1.4431186,2.217188262,0.999759186,0.000240814,0,22.28488717,22.28488717,17.84043097,0.128193088,0,21.330557,0.983167026,0.835389769,35.78047564,80.54133059,1.27597838,0.151951839,0.002591391,0.000510623,1.64E-05,2.80E-07,0.040422037,0.147831866,0.214720842,13.52817114,0,0,0,-8.561071279,1960.185421,6596.032709,0.180383342,0.030494247,0.019356417,0.95014481,0.029980938,0.000513309,0.999759186,0.000240814,0,31.15816648
201,185.9219219,-7.573026452,994.8717321,0.499929434,770.8415011,0.001709183,0.992950459,0.030527504,0.019379888,0.950088076,0.03001324,0.000514264,1.334521907,1.442309581,2.219605086,0.999758107,0.000241893,0,22.30982095,22.30982095,17.86037851,0.12839761,0,21.3544353,0.98315406,0.835388176,35.77745575,80.48259433,1.275977005,0.151951839,0.002591308,0.000510613,1.65E-05,2.82E-07,0.040421947,0.147831752,0.214720598,13.52817114,0,0,0,-8.561248401,1960.270659,6596.032473,0.180416996,0.030527504,0.019379888,0.950088076,0.03001324,0.000514264,0.999758107,0.000241893,0,31.12236315
202,185.6901902,-7.5732618,994.8429469,0.499928885,769.8322345,0.001709136,0.992900315,0.030560843,0.019403415,0.950031205,0.030045621,0.000515223,1.333700908,1.441501049,2.222027793,0.999757027,0.000242973,0,22.33481685,22.33481685,17.88037579,0.128602651,0,21.37837305,0.983141086,0.835386586,35.77443551,80.42389485,1.275975513,0.151951839,0.002591226,0.000510603,1.66E-05,2.84E-07,0.040421857,0.147831638,0.214720355,13.52817114,0,0,0,-8.561425523,1960.355901,6596.032236,0.180450653,0.030560843,0.019403415,0.950031205,0.030045621,0.000515223,0.999757027,0.000242973,0,31.08655086
203,185.4584585,-7.573497148,994.8140921,0.499928334,768.823001,0.001709089,0.992850309,0.030594263,0.019426998,0.949974197,0.03007808,0.000516183,1.332880451,1.440693006,2.224456403,0.999755947,0.000244053,0,22.3598751,22.3598751,17.90042298,0.128808215,0,21.40237046,0.983128102,0.835384999,35.7714149,80.36523212,1.275973904,0.151951839,0.002591143,0.000510592,1.66E-05,2.86E-07,0.040421768,0.147831525,0.214720111,13.52817114,0,0,0,-8.561602644,1960.441148,6596.031997,0.180484313,0.030594263,0.019426998,0.949974197,0.03007808,0.000516183,0.999755947,0.000244053,0,31.05072961
204,185.2267267,-7.573732496,994.7851675,0.49992778,767.8138007,0.001709042,0.99280044,0.030627765,0.019450637,0.949917052,0.030110619,0.000517147,1.332060535,1.43988545,2.22689094,0.999754867,0.000245133,0,22.38499593,22.38499593,17.92052028,0.129014303,0,21.42642776,0.983115108,0.835383415,35.76839392,80.30660609,1.275972176,0.151951839,0.00259106,0.000510582,1.67E-05,2.87E-07,0.040421679,0.147831411,0.214719869,13.52817114,0,0,0,-8.561779766,1960.526399,6596.031758,0.180517976,0.030627765,0.019450637,0.949917052,0.030110619,0.000517147,0.999754867,0.000245133,0,31.01489941
205,184.994995,-7.573967844,994.7561729,0.499927223,766.8046334,0.001708994,0.992750711,0.030661349,0.019474332,0.949859768,0.030143236,0.000518112,1.331241161,1.439078382,2.229331424,0.999753787,0.000246213,0,22.41017957,22.41017957,17.94066788,0.129220917,0,21.45054517,0.983102105,0.835381834,35.7653726,80.24801673,1.275970331,0.151951839,0.002590977,0.000510571,1.68E-05,2.89E-07,0.040421589,0.147831296,0.214719626,13.52817114,0,0,0,-8.561956888,1960.611654,6596.031517,0.180551642,0.030661349,0.019474332,0.949859768,0.030143236,0.000518112,0.999753787,0.000246213,0,30.97906024
206,184.7632633,-7.574203192,994.7271079,0.499926664,765.7954992,0.001708946,0.99270112,0.030695015,0.019498083,0.949802346,0.030175934,0.000519081,1.330422327,1.438271801,2.231777877,0.999752706,0.000247294,0,22.43542627,22.43542627,17.96086595,0.129428059,0,21.47472292,0.983089092,0.835380256,35.76235093,80.189464,1.275968367,0.151951839,0.002590893,0.000510561,1.69E-05,2.91E-07,0.0404215,0.147831182,0.214719384,13.52817114,0,0,0,-8.56213401,1960.696913,6596.031275,0.180585312,0.030695015,0.019498083,0.949802346,0.030175934,0.000519081,0.999752706,0.000247294,0,30.94321212
207,184.5315315,-7.57443854,994.6979722,0.499926102,764.7863979,0.001708899,0.992651666,0.030728763,0.019521892,0.949744784,0.030208711,0.000520051,1.329604035,1.437465707,2.234230321,0.999751626,0.000248374,0,22.46073625,22.46073625,17.98111469,0.129635731,0,21.49896122,0.98307607,0.835378682,35.75932885,80.13094785,1.275966283,0.151951839,0.00259081,0.00051055,1.70E-05,2.93E-07,0.040421411,0.147831068,0.214719143,13.52817114,0,0,0,-8.562311132,1960.782177,6596.031032,0.180618985,0.030728763,0.019521892,0.949744784,0.030208711,0.000520051,0.999751626,0.000248374,0,30.90735502
208,184.2997998,-7.574673889,994.6687657,0.499925538,763.7773295,0.001708851,0.992602352,0.030762594,0.019545757,0.949687083,0.030241569,0.000521025,1.328786284,1.436660099,2.236688777,0.999750545,0.000249455,0,22.48610975,22.48610975,18.0014143,0.129843935,0,21.52326032,0.983063039,0.83537711,35.75630644,80.07246824,1.275964079,0.151951839,0.002590726,0.000510539,1.71E-05,2.95E-07,0.040421322,0.147830953,0.214718902,13.52817114,0,0,0,-8.562488254,1960.867445,6596.030788,0.180652661,0.030762594,0.019545757,0.949687083,0.030241569,0.000521025,0.999750545,0.000249455,0,30.87148897
209,184.0680681,-7.574909237,994.639488,0.49992497,762.768294,0.001708803,0.992553176,0.030796508,0.019569679,0.949629241,0.030274507,0.000522001,1.327969073,1.435854978,2.239153268,0.999749465,0.000250535,0,22.51154701,22.51154701,18.02176496,0.130052673,0,21.54762044,0.983049998,0.835375542,35.75328365,80.01402513,1.275961755,0.151951839,0.002590642,0.000510528,1.72E-05,2.97E-07,0.040421233,0.147830839,0.214718662,13.52817114,0,0,0,-8.562665375,1960.952718,6596.030542,0.18068634,0.030796508,0.019569679,0.949629241,0.030274507,0.000522001,0.999749465,0.000250535,0,30.83561394
